filename,label,ladder_level,ladder_name,font
level_5_mild_captcha_noise\000676_p9mnC.png,p9mnC,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000677_u8Nve.png,u8Nve,5,mild_captcha_noise,courbd.ttf
level_5_mild_captcha_noise\000678_1iH6O.png,1iH6O,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000679_XCYch.png,XCYch,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000680_GdUlF.png,GdUlF,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000681_NP6Ve.png,NP6Ve,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000682_wSYnU.png,wSYnU,5,mild_captcha_noise,courbi.ttf
level_5_mild_captcha_noise\000683_XdEUN.png,XdEUN,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000684_iuUKL.png,iuUKL,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000685_h7Dhy.png,h7Dhy,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000686_xtleW.png,xtleW,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000687_of4vk.png,of4vk,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000688_YwPkm.png,YwPkm,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000689_Eisvb.png,Eisvb,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000690_togbi.png,togbi,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000691_DLKFN.png,DLKFN,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000692_coPeA.png,coPeA,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000693_SMDUd.png,SMDUd,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000694_bt3fJ.png,bt3fJ,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000695_kgxWz.png,kgxWz,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000696_9uZCw.png,9uZCw,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000697_l5Wi7.png,l5Wi7,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000698_bdOwi.png,bdOwi,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000699_mQOEE.png,mQOEE,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000700_91lVn.png,91lVn,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000701_OmF3a.png,OmF3a,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000702_p8JMo.png,p8JMo,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000703_eMbec.png,eMbec,5,mild_captcha_noise,verdanaz.ttf
level_5_mild_captcha_noise\000704_EsM46.png,EsM46,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000705_y6A06.png,y6A06,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000706_8RIFs.png,8RIFs,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000707_6b2xt.png,6b2xt,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000708_vSSV6.png,vSSV6,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000709_Yjcja.png,Yjcja,5,mild_captcha_noise,verdanaz.ttf
level_5_mild_captcha_noise\000710_ozTSK.png,ozTSK,5,mild_captcha_noise,courbi.ttf
level_5_mild_captcha_noise\000711_6ZbzY.png,6ZbzY,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000712_RJaXT.png,RJaXT,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000713_6fouV.png,6fouV,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000714_lRpD7.png,lRpD7,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000715_2jfkq.png,2jfkq,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000716_ZC0O0.png,ZC0O0,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000717_YWxE0.png,YWxE0,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000718_F3Tda.png,F3Tda,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000719_IAecf.png,IAecf,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000720_YJ8QZ.png,YJ8QZ,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000721_XImKu.png,XImKu,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000722_IPL7l.png,IPL7l,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000723_VSMQA.png,VSMQA,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000724_GsZ7i.png,GsZ7i,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000725_wiy2l.png,wiy2l,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000726_3zggN.png,3zggN,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000727_WKUEn.png,WKUEn,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000728_QCpor.png,QCpor,5,mild_captcha_noise,verdanaz.ttf
level_5_mild_captcha_noise\000729_32Cri.png,32Cri,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000730_eseDQ.png,eseDQ,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000731_kpXHR.png,kpXHR,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000732_7zts6.png,7zts6,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000733_GtPYI.png,GtPYI,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000734_yOZby.png,yOZby,5,mild_captcha_noise,courbd.ttf
level_5_mild_captcha_noise\000735_X4v6O.png,X4v6O,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000736_442Ym.png,442Ym,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000737_Cu9yw.png,Cu9yw,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000738_g5KTN.png,g5KTN,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000739_1qfx1.png,1qfx1,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000740_ufKIs.png,ufKIs,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000741_gS36F.png,gS36F,5,mild_captcha_noise,ARIALN.TTF
level_5_mild_captcha_noise\000742_jcaPi.png,jcaPi,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000743_PcWBe.png,PcWBe,5,mild_captcha_noise,courbi.ttf
level_5_mild_captcha_noise\000744_rW4ik.png,rW4ik,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000745_R90fC.png,R90fC,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000746_61ojg.png,61ojg,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000747_eA48s.png,eA48s,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000748_Yk5IN.png,Yk5IN,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000749_NgW9o.png,NgW9o,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000750_XwBJ4.png,XwBJ4,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000751_VrAmB.png,VrAmB,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000752_yMLLI.png,yMLLI,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000753_8rFhx.png,8rFhx,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000754_15j6y.png,15j6y,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000755_hGBrv.png,hGBrv,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000756_HZawu.png,HZawu,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000757_XLCAj.png,XLCAj,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000758_XVqI7.png,XVqI7,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000759_mEIRJ.png,mEIRJ,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000760_4tCdx.png,4tCdx,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000761_ji1He.png,ji1He,5,mild_captcha_noise,DejaVuSerifCondensed-Italic.ttf
level_5_mild_captcha_noise\000762_XIowG.png,XIowG,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000763_NAZTF.png,NAZTF,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000764_FDFpc.png,FDFpc,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000765_QpjVb.png,QpjVb,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000766_0K9jP.png,0K9jP,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000767_K7Aej.png,K7Aej,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000768_HdgAS.png,HdgAS,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000769_Oa1MH.png,Oa1MH,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000770_eQCmi.png,eQCmi,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000771_6yLM0.png,6yLM0,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000772_yllRt.png,yllRt,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000773_ydLzV.png,ydLzV,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000774_aTOez.png,aTOez,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000775_DjJF1.png,DjJF1,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000776_DREf4.png,DREf4,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000777_5VQkM.png,5VQkM,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000778_nC0yD.png,nC0yD,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000779_J7Omn.png,J7Omn,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000780_kV1ks.png,kV1ks,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000781_FvGY2.png,FvGY2,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000782_E1NOy.png,E1NOy,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000783_ZRCze.png,ZRCze,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000784_O3CwW.png,O3CwW,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000785_ayAbh.png,ayAbh,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000786_AzPbw.png,AzPbw,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000787_X82pB.png,X82pB,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000788_r0Elg.png,r0Elg,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000789_aP4gV.png,aP4gV,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000790_MkRXn.png,MkRXn,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000791_5BULa.png,5BULa,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000792_ZU1JF.png,ZU1JF,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000793_GW8Rc.png,GW8Rc,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000794_JW51s.png,JW51s,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000795_l7iz4.png,l7iz4,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000796_MO2Sq.png,MO2Sq,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000797_ok5Lj.png,ok5Lj,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000798_Nvyam.png,Nvyam,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000799_wzMnf.png,wzMnf,5,mild_captcha_noise,DejaVuSerif-Italic.ttf
level_5_mild_captcha_noise\000800_i8FAp.png,i8FAp,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000801_o8Lgr.png,o8Lgr,5,mild_captcha_noise,ARIALN.TTF
level_5_mild_captcha_noise\000802_k9Nxp.png,k9Nxp,5,mild_captcha_noise,FORTE.TTF
level_5_mild_captcha_noise\000803_jWdd0.png,jWdd0,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000804_apNxU.png,apNxU,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000805_3jjrR.png,3jjrR,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000806_r8SJs.png,r8SJs,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000807_BUSFt.png,BUSFt,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000808_RWGzK.png,RWGzK,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000809_9jMA9.png,9jMA9,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000810_EuBUD.png,EuBUD,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000811_SisTH.png,SisTH,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000812_1yVHh.png,1yVHh,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000813_lV2rf.png,lV2rf,5,mild_captcha_noise,DejaVuSerifCondensed-Italic.ttf
level_5_mild_captcha_noise\000814_qotnI.png,qotnI,5,mild_captcha_noise,verdanaz.ttf
level_5_mild_captcha_noise\000815_sLsjH.png,sLsjH,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000816_pX3it.png,pX3it,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000817_gkWE2.png,gkWE2,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000818_Ulw5P.png,Ulw5P,5,mild_captcha_noise,courbi.ttf
level_5_mild_captcha_noise\000819_XVA78.png,XVA78,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000820_mhop8.png,mhop8,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000821_bpcUn.png,bpcUn,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000822_SWuEC.png,SWuEC,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000823_gCtqt.png,gCtqt,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000824_2yWgF.png,2yWgF,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000825_QqGBG.png,QqGBG,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000826_hRyJw.png,hRyJw,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000827_NBco5.png,NBco5,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000828_WOubP.png,WOubP,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000829_08GnM.png,08GnM,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000830_BVeKS.png,BVeKS,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000831_WxSIn.png,WxSIn,5,mild_captcha_noise,courbd.ttf
level_5_mild_captcha_noise\000832_bgXHV.png,bgXHV,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000833_WRBdq.png,WRBdq,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000834_Tlr0t.png,Tlr0t,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000835_3VU53.png,3VU53,5,mild_captcha_noise,DejaVuSerifCondensed-Italic.ttf
level_5_mild_captcha_noise\000836_25DbP.png,25DbP,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000837_M2oMF.png,M2oMF,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000838_1XunY.png,1XunY,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000839_myo50.png,myo50,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000840_jKgI2.png,jKgI2,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000841_9oCW1.png,9oCW1,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000842_N5Uom.png,N5Uom,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000843_YZz79.png,YZz79,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000844_iu016.png,iu016,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000845_PrFbD.png,PrFbD,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000846_i60fG.png,i60fG,5,mild_captcha_noise,FORTE.TTF
level_5_mild_captcha_noise\000847_MEHuo.png,MEHuo,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000848_idKQu.png,idKQu,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000849_aunYZ.png,aunYZ,5,mild_captcha_noise,DejaVuSerif-Italic.ttf
level_5_mild_captcha_noise\000850_hhHAl.png,hhHAl,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000851_WFbEb.png,WFbEb,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000852_hQKUa.png,hQKUa,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000853_e73Qg.png,e73Qg,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000854_B5DD3.png,B5DD3,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000855_ZuYxN.png,ZuYxN,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000856_aagtu.png,aagtu,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000857_SGtAB.png,SGtAB,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000858_UWdRC.png,UWdRC,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000859_3eGdm.png,3eGdm,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000860_7klM0.png,7klM0,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000861_P9YhD.png,P9YhD,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000862_sn842.png,sn842,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000863_QruC7.png,QruC7,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000864_dUqwB.png,dUqwB,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000865_zXomC.png,zXomC,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000866_f67IW.png,f67IW,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000867_2hU93.png,2hU93,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000868_iLEBs.png,iLEBs,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000869_1PdoN.png,1PdoN,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000870_Gdxih.png,Gdxih,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000871_15CEh.png,15CEh,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000872_YOZtr.png,YOZtr,5,mild_captcha_noise,DejaVuSerifCondensed.ttf
level_5_mild_captcha_noise\000873_F5AA8.png,F5AA8,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000874_Hxb2z.png,Hxb2z,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000875_tl0tl.png,tl0tl,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000876_geOqa.png,geOqa,5,mild_captcha_noise,FORTE.TTF
level_5_mild_captcha_noise\000877_5Tlcb.png,5Tlcb,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000878_kpu3H.png,kpu3H,5,mild_captcha_noise,DejaVuSerifCondensed-Italic.ttf
level_5_mild_captcha_noise\000879_uuuBg.png,uuuBg,5,mild_captcha_noise,ARIALNBI.TTF
level_5_mild_captcha_noise\000880_mpYZv.png,mpYZv,5,mild_captcha_noise,DejaVuSerif-BoldItalic.ttf
level_5_mild_captcha_noise\000881_jGbN3.png,jGbN3,5,mild_captcha_noise,ARIALN.TTF
level_5_mild_captcha_noise\000882_GHvCV.png,GHvCV,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000883_ifU86.png,ifU86,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000884_6L6cg.png,6L6cg,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000885_6e5qO.png,6e5qO,5,mild_captcha_noise,verdanai.ttf
level_5_mild_captcha_noise\000886_IY15r.png,IY15r,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000887_Y0BHw.png,Y0BHw,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000888_QNCBr.png,QNCBr,5,mild_captcha_noise,courbi.ttf
level_5_mild_captcha_noise\000889_s06pO.png,s06pO,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000890_yJYMo.png,yJYMo,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000891_3wYnl.png,3wYnl,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000892_NZO3z.png,NZO3z,5,mild_captcha_noise,arialbd.ttf
level_5_mild_captcha_noise\000893_Dwehp.png,Dwehp,5,mild_captcha_noise,BERNHC.TTF
level_5_mild_captcha_noise\000894_WStn8.png,WStn8,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000895_A5d48.png,A5d48,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000896_hAiM4.png,hAiM4,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000897_zdjnQ.png,zdjnQ,5,mild_captcha_noise,DejaVuSerifCondensed-Italic.ttf
level_5_mild_captcha_noise\000898_SwTZV.png,SwTZV,5,mild_captcha_noise,DejaVuSerifCondensed-Bold.ttf
level_5_mild_captcha_noise\000899_MoKtV.png,MoKtV,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000900_p4I27.png,p4I27,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000901_6rgDz.png,6rgDz,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000902_BNcrp.png,BNcrp,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000903_XAUsQ.png,XAUsQ,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000904_1gqLo.png,1gqLo,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000905_KgAu5.png,KgAu5,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000906_aBTr5.png,aBTr5,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000907_uVvBs.png,uVvBs,5,mild_captcha_noise,ariblk.ttf
level_5_mild_captcha_noise\000908_Ytmyr.png,Ytmyr,5,mild_captcha_noise,VINERITC.TTF
level_5_mild_captcha_noise\000909_A2xev.png,A2xev,5,mild_captcha_noise,DejaVuSerif-Bold.ttf
level_5_mild_captcha_noise\000910_Et1P0.png,Et1P0,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000911_o89UB.png,o89UB,5,mild_captcha_noise,verdana.ttf
level_5_mild_captcha_noise\000912_1sG37.png,1sG37,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000913_Hhbce.png,Hhbce,5,mild_captcha_noise,GOUDYSTO.TTF
level_5_mild_captcha_noise\000914_2HF2P.png,2HF2P,5,mild_captcha_noise,MISTRAL.TTF
level_5_mild_captcha_noise\000915_l8jlp.png,l8jlp,5,mild_captcha_noise,FORTE.TTF
level_5_mild_captcha_noise\000916_ntJmP.png,ntJmP,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000917_JsESC.png,JsESC,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000918_hBLsO.png,hBLsO,5,mild_captcha_noise,verdanab.ttf
level_5_mild_captcha_noise\000919_8q7vM.png,8q7vM,5,mild_captcha_noise,DejaVuSerif.ttf
level_5_mild_captcha_noise\000920_mjwox.png,mjwox,5,mild_captcha_noise,cour.ttf
level_5_mild_captcha_noise\000921_2xKFZ.png,2xKFZ,5,mild_captcha_noise,ARIALNI.TTF
level_5_mild_captcha_noise\000922_wTtom.png,wTtom,5,mild_captcha_noise,FORTE.TTF
level_5_mild_captcha_noise\000923_L6y6l.png,L6y6l,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000924_w8gwO.png,w8gwO,5,mild_captcha_noise,arial.ttf
level_5_mild_captcha_noise\000925_O2jdT.png,O2jdT,5,mild_captcha_noise,DejaVuSerifCondensed-BoldItalic.ttf
level_5_mild_captcha_noise\000926_q1H6A.png,q1H6A,5,mild_captcha_noise,ariali.ttf
level_5_mild_captcha_noise\000927_GaglT.png,GaglT,5,mild_captcha_noise,couri.ttf
level_5_mild_captcha_noise\000928_jvxf0.png,jvxf0,5,mild_captcha_noise,ARIALNB.TTF
level_5_mild_captcha_noise\000929_kiLzo.png,kiLzo,5,mild_captcha_noise,arialbi.ttf
level_5_mild_captcha_noise\000930_EE1Nn.png,EE1Nn,5,mild_captcha_noise,DejaVuSerif-Italic.ttf
level_5_mild_captcha_noise\000931_paSSe.png,paSSe,5,mild_captcha_noise,OCRAEXT.TTF
level_5_mild_captcha_noise\000932_5jeWA.png,5jeWA,5,mild_captcha_noise,verdanab.ttf
