image_id,source_path,output_path,label,distortion_level,distortion_name,seed,status
000685_yN6uq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000685_yN6uq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000685_yN6uq.png,yN6uq,3,severe,3000727,created
000686_CVjZy,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000686_CVjZy.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000686_CVjZy.png,CVjZy,3,severe,3000728,created
000687_kzLUy,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000687_kzLUy.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000687_kzLUy.png,kzLUy,3,severe,3000729,created
000688_SgRlL,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000688_SgRlL.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000688_SgRlL.png,SgRlL,3,severe,3000730,created
000689_iyEow,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000689_iyEow.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000689_iyEow.png,iyEow,3,severe,3000731,created
000690_urpzu,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000690_urpzu.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000690_urpzu.png,urpzu,3,severe,3000732,created
000691_yGUrs,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000691_yGUrs.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000691_yGUrs.png,yGUrs,3,severe,3000733,created
000692_leunw,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000692_leunw.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000692_leunw.png,leunw,3,severe,3000734,created
000693_zmCSK,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000693_zmCSK.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000693_zmCSK.png,zmCSK,3,severe,3000735,created
000694_RN7r3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000694_RN7r3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000694_RN7r3.png,RN7r3,3,severe,3000736,created
000695_6033N,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000695_6033N.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000695_6033N.png,6033N,3,severe,3000737,created
000696_3pUKt,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000696_3pUKt.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000696_3pUKt.png,3pUKt,3,severe,3000738,created
000697_jmEr3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000697_jmEr3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000697_jmEr3.png,jmEr3,3,severe,3000739,created
000698_dtDvO,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000698_dtDvO.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000698_dtDvO.png,dtDvO,3,severe,3000740,created
000699_BjXg3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000699_BjXg3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000699_BjXg3.png,BjXg3,3,severe,3000741,created
000700_sIvDd,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000700_sIvDd.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000700_sIvDd.png,sIvDd,3,severe,3000742,created
000701_23KL2,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000701_23KL2.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000701_23KL2.png,23KL2,3,severe,3000743,created
000702_wBGO9,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000702_wBGO9.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000702_wBGO9.png,wBGO9,3,severe,3000744,created
000703_E36iD,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000703_E36iD.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000703_E36iD.png,E36iD,3,severe,3000745,created
000704_UV911,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000704_UV911.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000704_UV911.png,UV911,3,severe,3000746,created
000705_T8GsS,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000705_T8GsS.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000705_T8GsS.png,T8GsS,3,severe,3000747,created
000706_6BD3t,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000706_6BD3t.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000706_6BD3t.png,6BD3t,3,severe,3000748,created
000707_OfxO0,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000707_OfxO0.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000707_OfxO0.png,OfxO0,3,severe,3000749,created
000708_teX3k,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000708_teX3k.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000708_teX3k.png,teX3k,3,severe,3000750,created
000709_7gaWm,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000709_7gaWm.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000709_7gaWm.png,7gaWm,3,severe,3000751,created
000710_tF0TM,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000710_tF0TM.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000710_tF0TM.png,tF0TM,3,severe,3000752,created
000711_QGP1C,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000711_QGP1C.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000711_QGP1C.png,QGP1C,3,severe,3000753,created
000712_cOHCR,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000712_cOHCR.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000712_cOHCR.png,cOHCR,3,severe,3000754,created
000713_Vr4EL,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000713_Vr4EL.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000713_Vr4EL.png,Vr4EL,3,severe,3000755,created
000714_x68PH,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000714_x68PH.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000714_x68PH.png,x68PH,3,severe,3000756,created
000715_lv0Ny,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000715_lv0Ny.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000715_lv0Ny.png,lv0Ny,3,severe,3000757,created
000716_SkKzO,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000716_SkKzO.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000716_SkKzO.png,SkKzO,3,severe,3000758,created
000717_X5MNI,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000717_X5MNI.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000717_X5MNI.png,X5MNI,3,severe,3000759,created
000718_AAbdR,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000718_AAbdR.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000718_AAbdR.png,AAbdR,3,severe,3000760,created
000719_QEQci,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000719_QEQci.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000719_QEQci.png,QEQci,3,severe,3000761,created
000720_Boosf,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000720_Boosf.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000720_Boosf.png,Boosf,3,severe,3000762,created
000721_zYgfL,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000721_zYgfL.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000721_zYgfL.png,zYgfL,3,severe,3000763,created
000722_8sAWm,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000722_8sAWm.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000722_8sAWm.png,8sAWm,3,severe,3000764,created
000723_oLwbR,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000723_oLwbR.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000723_oLwbR.png,oLwbR,3,severe,3000765,created
000724_ddlW2,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000724_ddlW2.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000724_ddlW2.png,ddlW2,3,severe,3000766,created
000725_XSGFp,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000725_XSGFp.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000725_XSGFp.png,XSGFp,3,severe,3000767,created
000726_TGcds,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000726_TGcds.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000726_TGcds.png,TGcds,3,severe,3000768,created
000727_BrzFK,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000727_BrzFK.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000727_BrzFK.png,BrzFK,3,severe,3000769,created
000728_PQqJe,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000728_PQqJe.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000728_PQqJe.png,PQqJe,3,severe,3000770,created
000729_jlXE3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000729_jlXE3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000729_jlXE3.png,jlXE3,3,severe,3000771,created
000730_TR0Gi,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000730_TR0Gi.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000730_TR0Gi.png,TR0Gi,3,severe,3000772,created
000731_Hz9W1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000731_Hz9W1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000731_Hz9W1.png,Hz9W1,3,severe,3000773,created
000732_Ix1Ks,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000732_Ix1Ks.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000732_Ix1Ks.png,Ix1Ks,3,severe,3000774,created
000733_apMaq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000733_apMaq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000733_apMaq.png,apMaq,3,severe,3000775,created
000734_zuQIn,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000734_zuQIn.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000734_zuQIn.png,zuQIn,3,severe,3000776,created
000735_EP5Wq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000735_EP5Wq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000735_EP5Wq.png,EP5Wq,3,severe,3000777,created
000736_KU6qq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000736_KU6qq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000736_KU6qq.png,KU6qq,3,severe,3000778,created
000737_b4iJa,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000737_b4iJa.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000737_b4iJa.png,b4iJa,3,severe,3000779,created
000738_KKJm8,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000738_KKJm8.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000738_KKJm8.png,KKJm8,3,severe,3000780,created
000739_bxMGc,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000739_bxMGc.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000739_bxMGc.png,bxMGc,3,severe,3000781,created
000740_edNKX,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000740_edNKX.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000740_edNKX.png,edNKX,3,severe,3000782,created
000741_TPJ4Y,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000741_TPJ4Y.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000741_TPJ4Y.png,TPJ4Y,3,severe,3000783,created
000742_Uebf4,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000742_Uebf4.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000742_Uebf4.png,Uebf4,3,severe,3000784,created
000743_HjKan,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000743_HjKan.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000743_HjKan.png,HjKan,3,severe,3000785,created
000744_weU3I,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000744_weU3I.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000744_weU3I.png,weU3I,3,severe,3000786,created
000745_ADCNj,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000745_ADCNj.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000745_ADCNj.png,ADCNj,3,severe,3000787,created
000746_8tIhU,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000746_8tIhU.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000746_8tIhU.png,8tIhU,3,severe,3000788,created
000747_Ttaby,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000747_Ttaby.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000747_Ttaby.png,Ttaby,3,severe,3000789,created
000748_OGOIw,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000748_OGOIw.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000748_OGOIw.png,OGOIw,3,severe,3000790,created
000749_k3ffI,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000749_k3ffI.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000749_k3ffI.png,k3ffI,3,severe,3000791,created
000750_GbonP,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000750_GbonP.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000750_GbonP.png,GbonP,3,severe,3000792,created
000751_6btys,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000751_6btys.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000751_6btys.png,6btys,3,severe,3000793,created
000752_1pacn,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000752_1pacn.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000752_1pacn.png,1pacn,3,severe,3000794,created
000753_WYsUM,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000753_WYsUM.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000753_WYsUM.png,WYsUM,3,severe,3000795,created
000754_6UFX1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000754_6UFX1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000754_6UFX1.png,6UFX1,3,severe,3000796,created
000755_QVOxD,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000755_QVOxD.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000755_QVOxD.png,QVOxD,3,severe,3000797,created
000756_rx69z,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000756_rx69z.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000756_rx69z.png,rx69z,3,severe,3000798,created
000757_PsL4b,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000757_PsL4b.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000757_PsL4b.png,PsL4b,3,severe,3000799,created
000758_vwgd3,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000758_vwgd3.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000758_vwgd3.png,vwgd3,3,severe,3000800,created
000759_Oucqi,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000759_Oucqi.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000759_Oucqi.png,Oucqi,3,severe,3000801,created
000760_63KAY,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000760_63KAY.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000760_63KAY.png,63KAY,3,severe,3000802,created
000761_ZXaWS,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000761_ZXaWS.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000761_ZXaWS.png,ZXaWS,3,severe,3000803,created
000762_2bdHG,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000762_2bdHG.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000762_2bdHG.png,2bdHG,3,severe,3000804,created
000763_eEH8O,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000763_eEH8O.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000763_eEH8O.png,eEH8O,3,severe,3000805,created
000764_fE91j,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000764_fE91j.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000764_fE91j.png,fE91j,3,severe,3000806,created
000765_CDTcp,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000765_CDTcp.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000765_CDTcp.png,CDTcp,3,severe,3000807,created
000766_tBLFh,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000766_tBLFh.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000766_tBLFh.png,tBLFh,3,severe,3000808,created
000767_CGqC5,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000767_CGqC5.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000767_CGqC5.png,CGqC5,3,severe,3000809,created
000768_tCign,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000768_tCign.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000768_tCign.png,tCign,3,severe,3000810,created
000769_uAEQ2,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000769_uAEQ2.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000769_uAEQ2.png,uAEQ2,3,severe,3000811,created
000770_qdvnN,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000770_qdvnN.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000770_qdvnN.png,qdvnN,3,severe,3000812,created
000771_OcgtJ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000771_OcgtJ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000771_OcgtJ.png,OcgtJ,3,severe,3000813,created
000772_eiXNZ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000772_eiXNZ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000772_eiXNZ.png,eiXNZ,3,severe,3000814,created
000773_GTTZX,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000773_GTTZX.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000773_GTTZX.png,GTTZX,3,severe,3000815,created
000774_VhXri,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000774_VhXri.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000774_VhXri.png,VhXri,3,severe,3000816,created
000775_qP2Bu,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000775_qP2Bu.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000775_qP2Bu.png,qP2Bu,3,severe,3000817,created
000776_MLSMa,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000776_MLSMa.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000776_MLSMa.png,MLSMa,3,severe,3000818,created
000777_4C0FS,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000777_4C0FS.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000777_4C0FS.png,4C0FS,3,severe,3000819,created
000778_XSGtH,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000778_XSGtH.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000778_XSGtH.png,XSGtH,3,severe,3000820,created
000779_Z41bJ,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000779_Z41bJ.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000779_Z41bJ.png,Z41bJ,3,severe,3000821,created
000780_QN3OV,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000780_QN3OV.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000780_QN3OV.png,QN3OV,3,severe,3000822,created
000781_Dgt3G,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000781_Dgt3G.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000781_Dgt3G.png,Dgt3G,3,severe,3000823,created
000782_KfkBK,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000782_KfkBK.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000782_KfkBK.png,KfkBK,3,severe,3000824,created
000783_ZkXzt,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000783_ZkXzt.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000783_ZkXzt.png,ZkXzt,3,severe,3000825,created
000784_Tqz71,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000784_Tqz71.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000784_Tqz71.png,Tqz71,3,severe,3000826,created
000785_9PgRa,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000785_9PgRa.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000785_9PgRa.png,9PgRa,3,severe,3000827,created
000786_yecvR,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000786_yecvR.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000786_yecvR.png,yecvR,3,severe,3000828,created
000787_0FysH,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000787_0FysH.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000787_0FysH.png,0FysH,3,severe,3000829,created
000788_joeU1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000788_joeU1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000788_joeU1.png,joeU1,3,severe,3000830,created
000789_W4fsj,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000789_W4fsj.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000789_W4fsj.png,W4fsj,3,severe,3000831,created
000790_ZGWBh,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000790_ZGWBh.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000790_ZGWBh.png,ZGWBh,3,severe,3000832,created
000791_dJX2J,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000791_dJX2J.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000791_dJX2J.png,dJX2J,3,severe,3000833,created
000792_GF3re,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000792_GF3re.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000792_GF3re.png,GF3re,3,severe,3000834,created
000793_8cP7c,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000793_8cP7c.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000793_8cP7c.png,8cP7c,3,severe,3000835,created
000794_KOYK1,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000794_KOYK1.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000794_KOYK1.png,KOYK1,3,severe,3000836,created
000795_48oru,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000795_48oru.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000795_48oru.png,48oru,3,severe,3000837,created
000796_ufyhq,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000796_ufyhq.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000796_ufyhq.png,ufyhq,3,severe,3000838,created
000797_Mv3Wm,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\clean\000797_Mv3Wm.png,C:\Dev\Projects\Deep_Larning_Captcha\data\synthetic\distorted\level_3_severe\000797_Mv3Wm.png,Mv3Wm,3,severe,3000839,created
